timestamp,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_w,sm_clock_mhz
2026/08/01 23:34:12.432, 0, 0, 0, 81559, 68.99, 345
2026/08/01 23:34:13.432, 0, 0, 0, 81559, 68.97, 345
2026/08/01 23:34:14.433, 0, 0, 0, 81559, 68.95, 345
2026/08/01 23:34:15.433, 0, 0, 0, 81559, 68.95, 345
2026/08/01 23:34:16.433, 0, 0, 0, 81559, 68.91, 345
2026/08/01 23:34:17.433, 0, 0, 0, 81559, 68.85, 345
2026/08/01 23:34:18.434, 0, 0, 0, 81559, 68.87, 345
2026/08/01 23:34:19.434, 0, 0, 0, 81559, 68.84, 345
2026/08/01 23:34:20.434, 0, 0, 0, 81559, 68.86, 345
2026/08/01 23:34:21.434, 0, 0, 0, 81559, 68.79, 345
2026/08/01 23:34:22.435, 0, 0, 0, 81559, 68.79, 345
2026/08/01 23:34:23.435, 0, 0, 0, 81559, 68.76, 345
2026/08/01 23:34:24.435, 0, 0, 0, 81559, 68.75, 345
2026/08/01 23:34:25.435, 0, 0, 0, 81559, 68.73, 345
2026/08/01 23:34:26.436, 0, 0, 0, 81559, 68.72, 345
2026/08/01 23:34:27.436, 0, 0, 0, 81559, 68.65, 345
2026/08/01 23:34:28.436, 0, 0, 0, 81559, 68.64, 345
2026/08/01 23:34:29.436, 0, 0, 0, 81559, 68.70, 345
2026/08/01 23:34:30.437, 0, 0, 0, 81559, 68.58, 345
2026/08/01 23:34:31.437, 0, 0, 0, 81559, 68.61, 345
2026/08/01 23:34:32.437, 0, 0, 61367, 81559, 95.06, 1980
2026/08/01 23:34:33.438, 0, 0, 61371, 81559, 115.47, 1980
2026/08/01 23:34:34.438, 0, 0, 61371, 81559, 115.43, 1980
2026/08/01 23:34:35.438, 0, 0, 61371, 81559, 115.49, 1980
2026/08/01 23:34:36.439, 0, 0, 61371, 81559, 115.55, 1980
2026/08/01 23:34:37.439, 0, 0, 61371, 81559, 115.54, 1980
2026/08/01 23:34:38.439, 1, 0, 61371, 81559, 115.56, 1980
2026/08/01 23:34:39.439, 0, 0, 61371, 81559, 115.54, 1980
2026/08/01 23:34:40.440, 0, 0, 61371, 81559, 115.55, 1980
2026/08/01 23:34:41.440, 0, 0, 61371, 81559, 115.55, 1980
2026/08/01 23:34:42.440, 1, 0, 61371, 81559, 115.55, 1980
2026/08/01 23:34:43.441, 0, 0, 61371, 81559, 115.54, 1980
2026/08/01 23:34:44.441, 6, 2, 61375, 81559, 130.10, 1980
2026/08/01 23:34:45.441, 48, 21, 61375, 81559, 143.52, 1980
2026/08/01 23:34:46.442, 0, 0, 61377, 81559, 138.74, 1980
2026/08/01 23:34:47.442, 0, 0, 61377, 81559, 142.37, 1980
2026/08/01 23:34:48.442, 0, 0, 61379, 81559, 138.59, 1980
2026/08/01 23:34:49.442, 13, 10, 61381, 81559, 151.34, 1980
2026/08/01 23:34:50.442, 0, 0, 61381, 81559, 143.20, 1980
2026/08/01 23:34:51.443, 0, 0, 61381, 81559, 134.70, 1980
2026/08/01 23:34:52.443, 0, 0, 61381, 81559, 115.64, 1980
2026/08/01 23:34:53.443, 0, 0, 61381, 81559, 116.19, 1980
2026/08/01 23:34:54.444, 0, 0, 61381, 81559, 115.59, 1980
2026/08/01 23:34:55.444, 0, 0, 61383, 81559, 115.63, 1980
2026/08/01 23:34:56.444, 0, 0, 61383, 81559, 115.64, 1980
2026/08/01 23:34:57.445, 0, 0, 61383, 81559, 115.58, 1980
2026/08/01 23:34:58.445, 0, 0, 61383, 81559, 115.55, 1980
2026/08/01 23:34:59.445, 0, 0, 61383, 81559, 115.51, 1980
2026/08/01 23:35:00.445, 0, 0, 61383, 81559, 115.49, 1980
2026/08/01 23:35:01.446, 0, 0, 61383, 81559, 115.45, 1980
